ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemMetric_Vienna_ens,ZipperStemStartMetric_Vienna_mfe,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,ThreeprimeDistStopFeature,RPKMFeature,LocalizationMetric_RNAstructure_ens,StartToBPStemMetric_RNAstructure_ens,BPToEndStemMetric_RNAstructure_ens,StartProtectionMetric_RNAstructure_ens,EndProtectionMetric_RNAstructure_ens,BPProtectionMetric_RNAstructure_ens,LongestStemMetric_Vienna_mfe,NWJMetric_Vienna_mfe,MLDMetric_Vienna_mfe,LocalizationMetric_Vienna_mfe,StartToBPStemMetric_Vienna_mfe,BPToEndStemMetric_Vienna_mfe,StartProtectionMetric_Vienna_mfe,EndProtectionMetric_Vienna_mfe,BPProtectionMetric_Vienna_mfe,ZipperStemEndMetric_Vienna_mfe,LongestStemMetric_Vienna_ens,NWJMetric_Vienna_ens,MLDMetric_Vienna_ens,LocalizationMetric_RNAstructure_mfe,StartToBPStemMetric_RNAstructure_mfe,BPToEndStemMetric_RNAstructure_mfe,StartProtectionMetric_RNAstructure_mfe,EndProtectionMetric_RNAstructure_mfe,BPProtectionMetric_RNAstructure_mfe,ZipperStemStartMetric_RNAstructure_mfe,ZipperStemEndMetric_RNAstructure_mfe,LongestStemMetric_RNAstructure_mfe,NWJMetric_RNAstructure_mfe,MLDMetric_RNAstructure_mfe,LengthFeature,ZipperStemStartMetric_RNAstructure_ens,ZipperStemEndMetric_RNAstructure_ens,LongestStemMetric_RNAstructure_ens,MLDMetric_RNAstructure_ens
"('chrV', 306325, 306791)",+,NM_001178965.3,26.623,4.268697949366879,0.7031975164134467,0.3785714285714282,0.4672857142857161,0.4098571428571432,0,0.0,-13.493548387096777,-3.5333333333333337,0.0,1204.796909,37.631,4.710530701645918,1.171182981502945,0.3811428571428561,0.5977142857142842,0.3847142857142838,127,1,0.3733905579399141,45.0,0,0,0.4285714285714285,0.7142857142857143,0.2857142857142857,0.0,26.373,1.015,0.2109442060085836,45.0,0,0,0.4285714285714285,0.7142857142857143,0.2857142857142857,0.0,0.0,125,1,0.351931330472103,466,-12.275,-3.8000000000000003,18.752,0.19570815450643775
"('chrXI', 618374, 618742)",-,NM_001179884.3,23.172,5.809142990314028,5.809142990314028,0.5575714285714266,0.4714285714285711,0.554285714285715,0,-18.8,-19.568831168831142,-15.266999999999989,0.0,1215.258683,25.336,5.115995809754082,6.214608098422191,0.6421428571428556,0.2881428571428577,0.5220000000000017,105,1,0.4565217391304347,29.0,0,0,0.5714285714285714,0.5714285714285714,0.4285714285714285,-15.3,38.102,0.731,0.2980978260869565,5.0,0,0,0.8571428571428571,0.0,0.8571428571428571,-18.8,-15.7,93,2,0.4456521739130434,368,-18.114999999999995,-14.130303030303017,27.768,0.23505434782608697
"('chrXII', 898157, 898645)",+,,2.569,0.0314906670913708,11.512925464970229,0.6522857142857112,0.0385714285714285,0.5072857142857105,0,-18.2,-17.861855670103118,0.0,,,3.259,0.0314906670913708,11.512925464970229,0.6209999999999997,0.0682857142857142,0.4838571428571392,138,1,0.360655737704918,1.0,-1,0,0.7142857142857143,0.0,0.5714285714285714,0.0,27.556,1.453,0.2108606557377049,1.0,-1,0,0.7142857142857143,0.0,0.5714285714285714,-16.7,0.0,140,1,0.3668032786885246,488,-17.32100000000003,0.0,24.564,0.20327868852459016
"('chrII', 606280, 606668)",+,NM_001178539.1,21.271,6.214608098422191,6.214608098422191,0.7371428571428553,0.2690000000000013,0.5455714285714252,0,0.0,-16.725,-4.800000000000008,0.0,1651.910412,21.843,11.512925464970229,5.298317366548036,0.7401428571428573,0.3431428571428569,0.5567142857142815,106,1,0.3634020618556701,25.0,0,0,0.8571428571428571,0.5714285714285714,0.5714285714285714,-4.8,22.005,0.824,0.2628865979381443,25.0,0,0,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.0,-4.8,102,0,0.3711340206185567,388,-15.649999999999999,-4.800000000000008,19.669,0.23711340206185566
"('chrXIV', 443826, 444171)",-,NM_001182934.3,40.369,11.512925464970229,11.512925464970229,0.1141428571428568,0.5249999999999996,0.4111428571428567,0,-23.5,-25.56300000000001,0.0,0.0,511.4780257,37.9,11.512925464970229,11.512925464970229,0.1984285714285716,0.4370000000000006,0.3964285714285714,95,2,0.3304347826086956,44.0,0,0,0.0,0.7142857142857143,0.2857142857142857,0.0,21.976,0.76,0.2295652173913043,44.0,0,0,0.0,0.7142857142857143,0.2857142857142857,-27.3,0.0,95,0,0.3159420289855073,345,-25.326000000000004,0.0,22.034,0.21884057971014492
"('chrV', 423590, 423951)",+,,30.612,4.605170185988091,5.298317366548036,0.4072857142857158,0.1458571428571419,0.6579999999999938,0,0.0,-14.9,0.0,,,29.498,3.036554268074246,4.268697949366879,0.3968571428571441,0.1364285714285704,0.6528571428571369,113,1,0.4376731301939058,31.0,0,0,0.4285714285714285,0.1428571428571428,0.7142857142857143,0.0,32.899,1.253,0.3304709141274238,31.0,0,0,0.4285714285714285,0.1428571428571428,0.7142857142857143,0.0,0.0,116,2,0.4376731301939058,361,-15.800000000000002,0.0,31.811,0.3415512465373961
"('chrXV', 92440, 92830)",-,NM_001183375.1,24.925,2.4651040224918206,4.8283137373023015,0.3724285714285721,0.4759999999999997,0.6148571428571414,0,-13.6,-16.107692307692307,-1.4,0.0,951.1096764,20.552,1.9173226922034008,5.298317366548036,0.3761428571428581,0.4505714285714277,0.7172857142857129,119,1,0.2948717948717949,21.0,0,0,0.4285714285714285,0.5714285714285714,0.8571428571428571,0.0,27.052,1.261,0.2389743589743589,21.0,0,0,0.4285714285714285,0.5714285714285714,1.0,-17.4,0.0,116,1,0.282051282051282,390,-14.142857142857144,-1.4,23.487,0.21076923076923076
"('chrXVI', 406646, 407067)",+,NM_001183893.1,10.941,6.907755278982137,5.809142990314028,0.3095714285714263,0.0392857142857142,0.1437142857142847,0,0.0,0.0,-9.449,0.0,1179.286668,10.806,6.907755278982137,11.512925464970229,0.3041428571428546,0.0332857142857142,0.1202857142857137,111,1,0.3301662707838479,10.0,0,0,0.2857142857142857,0.0,0.1428571428571428,-9.5,34.491,0.549,0.2665083135391924,10.0,0,0,0.2857142857142857,0.0,0.0,0.0,-11.4,106,1,0.339667458432304,421,0.0,-10.871999999999991,29.939,0.2603325415676959
"('chrXV', 778859, 779386)",-,NM_001183653.3,37.525,1.5278579254416775,4.961845129926823,0.4902857142857136,0.2971428571428572,0.4648571428571433,0,0.0,-16.7,-1.6166666666666665,0.0,643.5124665,46.565,3.1941832122778293,11.512925464970229,0.3954285714285716,0.4168571428571426,0.3758571428571433,153,1,0.2504743833017078,48.0,0,0,0.0,0.0,0.7142857142857143,0.0,29.367,0.895,0.1641366223908918,51.0,0,0,0.5714285714285714,0.4285714285714285,0.2857142857142857,0.0,0.0,111,0,0.3624288425047438,527,0.0,-1.5333333333333334,23.73,0.1599620493358634
"('chrV', 362732, 363092)",+,,13.62,0.7402387880937958,2.577021938695806,0.4514285714285715,0.0799999999999999,0.2378571428571415,0,-19.8,-19.6972222222222,0.0,,,14.533,0.807436326962073,1.973281345851445,0.4307142857142848,0.1057142857142856,0.2688571428571417,89,0,0.3833333333333333,11.0,-1,0,0.7142857142857143,0.0,0.0,0.0,23.084,1.191,0.2380555555555555,11.0,-1,0,0.7142857142857143,0.0,0.0,-19.8,0.0,84,0,0.3666666666666666,360,-19.736363636363613,0.0,21.658,0.25222222222222224
"('chrIV', 217602, 218007)",+,NM_001180251.2,37.084,11.512925464970229,6.214608098422191,0.7458571428571438,0.2728571428571414,0.5270000000000011,0,0.0,0.0,0.0,0.0,244.1322017,41.832,11.512925464970229,6.907755278982137,0.7482857142857158,0.5534285714285688,0.4521428571428581,107,1,0.3506172839506173,32.0,0,0,0.8571428571428571,0.0,0.7142857142857143,0.0,24.663,1.378,0.2004938271604938,47.0,0,0,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.0,0.0,116,3,0.3580246913580246,405,0.0,0.0,22.284,0.20320987654320985
"('chrXIV', 331325, 331837)",+,NM_001183000.1,13.747,0.5395680926316447,2.488914671185539,0.66342857142857,0.0399999999999999,0.5327142857142825,0,-9.5,-9.5,-0.3666666666666665,0.0,549.1413114,14.561,0.4170317444796297,2.2926347621408776,0.6717142857142829,0.0484285714285714,0.5665714285714235,137,1,0.263671875,11.0,-1,0,0.8571428571428571,0.0,0.5714285714285714,0.0,22.026,1.137,0.180078125,11.0,-1,0,0.8571428571428571,0.0,0.5714285714285714,-9.5,0.0,138,1,0.263671875,512,-9.553125,-0.29999999999999993,20.502,0.178125
"('chrVII', 534473, 534785)",-,,19.084,4.961845129926823,3.575550768806933,0.3155714285714288,0.2611428571428578,0.4161428571428587,0,-8.1,-8.202298850574726,-2.7999999999999994,,,19.107,5.298317366548036,3.4112477175156566,0.3438571428571422,0.3504285714285711,0.4451428571428579,73,0,0.3012820512820512,25.0,0,0,0.0,0.0,0.5714285714285714,0.0,15.851,1.115,0.2798076923076922,25.0,0,0,0.0,0.0,0.5714285714285714,-8.1,0.0,74,1,0.3557692307692308,312,-8.10000000000001,-2.8,12.498,0.25801282051282054
"('chrII', 414753, 415259)",-,NM_001180057.1,8.161,11.512925464970229,11.512925464970229,0.6390000000000002,0.0697142857142857,0.4390000000000011,0,-8.4,-14.993814432989687,0.0,0.0,817.16557,9.91,11.512925464970229,11.512925464970229,0.5087142857142836,0.0629999999999999,0.3715714285714274,146,1,0.3181818181818182,5.0,0,0,0.8571428571428571,0.0,0.4285714285714285,0.0,36.038,0.772,0.2719367588932807,10.0,0,0,0.2857142857142857,0.0,0.2857142857142857,-8.4,0.0,150,0,0.2826086956521739,506,-8.4691489361702,0.0,31.473,0.25928853754940706
"('chrXI', 158615, 158966)",+,NM_001179722.1,31.912,11.512925464970229,11.512925464970229,0.6922857142857148,0.5191428571428551,0.5278571428571455,0,0.0,0.0,0.0,0.0,480.2227638,33.582,11.512925464970229,11.512925464970229,0.6124285714285712,0.4761428571428561,0.5292857142857162,60,1,0.3817663817663818,30.0,0,0,1.0,0.5714285714285714,0.4285714285714285,0.0,34.494,0.989,0.1737891737891738,31.0,0,0,0.2857142857142857,0.2857142857142857,0.4285714285714285,0.0,0.0,53,0,0.4216524216524216,351,0.0,0.0,32.219,0.17150997150997155
"('chrXI', 551680, 552002)",+,NM_001179847.3,17.029,3.540459448995663,1.6044503709230613,0.5969999999999971,0.5508571428571419,0.2165714285714289,0,-22.5,-22.187878787878784,0.0,0.0,1795.814258,15.115,1.7092582477163114,0.9942522733438668,0.5401428571428546,0.3619999999999986,0.3357142857142861,91,0,0.4130434782608695,19.0,0,0,0.7142857142857143,0.7142857142857143,0.0,0.0,31.67,0.275,0.3009316770186335,20.0,0,0,0.5714285714285714,0.5714285714285714,0.0,-22.5,0.0,91,0,0.4099378881987577,322,-21.969696969696965,0.0,30.696,0.28136645962732915
"('chrVII', 787786, 788178)",-,,29.719,4.422848629194137,3.912023005428146,0.3495714285714303,0.1160000000000004,0.3934285714285713,0,-28.2,-27.22499999999999,-11.162244897959171,,,31.947,6.907755278982137,4.710530701645918,0.4827142857142882,0.1435714285714286,0.3894285714285718,119,0,0.3622448979591837,29.0,0,0,0.0,0.0,0.4285714285714285,-10.8,31.46,0.873,0.2308673469387755,31.0,0,0,0.7142857142857143,0.1428571428571428,0.4285714285714285,-28.2,-10.8,91,2,0.3316326530612244,392,-26.82999999999999,-10.933999999999983,28.019,0.22397959183673471
"('chrXII', 819330, 819777)",+,NM_001182233.1,29.128,5.298317366548036,11.512925464970229,0.5135714285714285,0.6714285714285706,0.4618571428571448,0,0.0,-8.9,0.0,0.0,649.5095825,32.478,6.907755278982137,11.512925464970229,0.3891428571428593,0.8747142857142856,0.585285714285712,134,2,0.3624161073825503,42.0,0,0,0.5714285714285714,1.0,0.7142857142857143,0.0,32.672,1.345,0.2384787472035794,35.0,0,0,0.5714285714285714,1.0,0.7142857142857143,0.0,0.0,137,2,0.3467561521252796,447,0.0,0.0,26.086,0.1953020134228188
"('chrXV', 900767, 901193)",-,,16.113,0.5656338602609858,0.9263410677276565,0.8618571428571469,0.2518571428571415,0.4127142857142853,0,0.0,-16.662790697674424,-3.099999999999997,,,14.702,0.8141855089370014,1.1647520911726548,0.840285714285715,0.2427142857142846,0.3957142857142865,115,1,0.3873239436619718,32.0,0,0,1.0,0.4285714285714285,0.5714285714285714,0.0,25.932,1.919,0.207981220657277,4.0,-1,0,0.8571428571428571,0.0,0.4285714285714285,-14.7,-3.1,114,2,0.2793427230046948,426,-16.871929824561413,-3.0574074074074047,21.814,0.23145539906103285
"('chrXIII', 551951, 552495)",+,NM_001182645.1,14.136,0.8794767587514388,11.512925464970229,0.4802857142857098,0.1282857142857144,0.452571428571429,0,0.0,-1.3,0.0,0.0,1246.419717,16.182,1.2344320118106449,11.512925464970229,0.3457142857142845,0.1422857142857145,0.406428571428572,151,0,0.3106617647058823,20.0,0,0,0.0,0.0,0.1428571428571428,0.0,28.401,0.343,0.2329044117647059,8.0,-1,0,0.8571428571428571,0.0,0.4285714285714285,0.0,0.0,161,1,0.2922794117647059,544,-4.1,0.0,26.245,0.2193014705882353
"('chrXII', 795912, 796335)",-,,37.399,6.907755278982137,11.512925464970229,0.4045714285714293,0.4875714285714265,0.2429999999999998,0,0.0,0.0,0.0,,,35.075,6.907755278982137,11.512925464970229,0.3259999999999996,0.474714285714285,0.1734285714285711,105,0,0.4491725768321513,48.0,0,0,0.4285714285714285,0.5714285714285714,0.7142857142857143,0.0,25.739,1.269,0.2252955082742317,43.0,0,0,0.4285714285714285,0.5714285714285714,0.7142857142857143,0.0,0.0,102,0,0.4373522458628842,423,-9.2,0.0,22.27,0.2607565011820331
"('chrXII', 1028868, 1029252)",+,NM_001182336.1,21.329,3.611918412977808,0.1450257720502577,0.2357142857142858,0.4282857142857155,0.4905714285714302,0,-22.1,-21.164646464646435,-6.614942528735631,0.0,852.0546558,20.606,4.605170185988091,0.2639655458344648,0.255142857142856,0.4605714285714299,0.5008571428571456,99,0,0.3046875,27.0,0,-1,0.0,0.4285714285714285,0.5714285714285714,-6.3,18.243,0.405,0.234375,30.0,0,-1,0.0,0.0,0.7142857142857143,-22.1,0.0,81,0,0.2916666666666667,384,-20.408999999999963,-6.381707317073172,16.576,0.2119791666666667
"('chrIV', 1401800, 1402184)",+,NM_001180779.1,15.053,3.1941832122778293,11.512925464970229,0.6954285714285681,0.1268571428571426,0.4718571428571455,0,-14.1,-13.79651162790698,0.0,0.0,989.3335605,14.616,4.422848629194137,11.512925464970229,0.7107142857142807,0.0984285714285713,0.5534285714285727,111,1,0.3697916666666667,13.0,0,0,0.8571428571428571,0.0,0.7142857142857143,0.0,18.342,0.816,0.2294270833333333,13.0,0,0,0.8571428571428571,0.0,0.7142857142857143,-14.1,0.0,114,3,0.3307291666666667,384,-13.8876404494382,0.0,17.445,0.22604166666666664
"('chrXIII', 550801, 551203)",-,NM_001182644.1,27.033,6.907755278982137,5.521460917862246,0.4762857142857128,0.6692857142857169,0.286285714285714,0,0.0,-7.274999999999999,0.0,0.0,1586.63956,28.072,5.809142990314028,4.422848629194137,0.5064285714285681,0.803000000000002,0.4050000000000021,71,2,0.4353233830845771,28.0,0,0,0.2857142857142857,0.4285714285714285,0.1428571428571428,0.0,27.512,1.505,0.1835820895522388,29.0,0,0,0.5714285714285714,1.0,0.5714285714285714,0.0,0.0,111,2,0.3383084577114428,402,-7.087499999999998,0.0,21.835,0.16940298507462687
"('chrIX', 231957, 232366)",-,NM_001179419.1,40.196,11.512925464970229,0.8232558659069656,0.4968571428571425,0.2107142857142846,0.4872857142857159,0,0.0,-16.333333333333332,-8.899999999999993,0.0,531.3489233,28.108,11.512925464970229,0.2665731092415457,0.484571428571429,0.1290000000000001,0.446000000000002,112,0,0.4009779951100244,58.0,0,0,0.7142857142857143,0.4285714285714285,0.5714285714285714,0.0,34.383,0.588,0.234718826405868,64.0,0,0,0.0,0.4285714285714285,0.8571428571428571,0.0,0.0,114,0,0.3765281173594132,409,-8.175,-8.958227848101254,24.413,0.18361858190709046
"('chrXIII', 753742, 754219)",-,,19.278,2.645075401940822,11.512925464970229,0.7097142857142829,0.1922857142857145,0.6225714285714258,0,-21.1,-18.23199999999997,-1.7121951219512177,,,18.116,2.7806208939370456,11.512925464970229,0.6612857142857104,0.2077142857142862,0.6438571428571386,115,3,0.3647798742138364,19.0,0,0,0.5714285714285714,0.0,0.7142857142857143,-1.6,26.394,1.644,0.2568134171907756,20.0,0,0,0.8571428571428571,0.0,0.7142857142857143,-21.1,-1.6,110,1,0.3626834381551362,477,-19.25499999999997,-1.6275862068965494,23.254,0.25199161425576516
"('chrIV', 1355236, 1355550)",-,NM_001180755.3,33.799,2.407945608651872,11.512925464970229,0.3071428571428563,0.2574285714285726,0.2078571428571412,0,-15.5,-15.607692307692307,-1.5750000000000002,0.0,1864.629901,30.319,1.826350913997674,11.512925464970229,0.3035714285714276,0.4708571428571397,0.2308571428571407,80,1,0.3439490445859872,31.0,0,0,0.2857142857142857,0.0,0.1428571428571428,0.0,27.008,1.288,0.2738853503184713,30.0,0,0,0.4285714285714285,0.5714285714285714,0.1428571428571428,-15.5,0.0,89,1,0.3535031847133758,314,-14.575510204081633,-1.5999999999999999,23.481,0.2484076433121019
"('chrVI', 223440, 223771)",-,,36.864,6.214608098422191,2.396895772465287,0.4239999999999968,0.1381428571428578,0.5131428571428599,0,0.0,-8.921428571428569,0.0,,,38.943,4.8283137373023015,3.352407217492724,0.3289999999999989,0.1191428571428576,0.5779999999999987,89,2,0.323262839879154,51.0,0,0,0.0,0.2857142857142857,0.7142857142857143,0.0,16.349,1.914,0.2619335347432024,43.0,0,0,0.0,0.0,0.7142857142857143,0.0,0.0,89,1,0.3474320241691843,331,-8.3,0.0,15.811,0.2537764350453172
"('chrVI', 221267, 221414)",-,NM_001180030.3,16.312,1.058430499035278,2.703062659591171,0.570428571428569,0.063,0.6111428571428553,0,0.0,-6.860869565217392,-0.7999999999999999,0.0,1589.450017,22.201,2.6736487743848776,3.688879454113936,0.6012857142857112,0.0657142857142857,0.5672857142857134,19,0,0.4965986394557823,18.0,0,0,0.8571428571428571,0.0,1.0,0.0,17.866,0.087,0.2632653061224489,25.0,0,0,0.7142857142857143,0.0,1.0,0.0,0.0,17,0,0.5170068027210885,147,-6.2333333333333325,-0.8,13.976,0.23537414965986395
"('chrXVI', 173162, 173571)",+,NM_001184012.1,26.886,2.353878387381596,2.162823150618887,0.3197142857142852,0.6221428571428562,0.3462857142857136,0,0.0,-22.926315789473666,0.0,818.0,69.53555696,23.169,2.430418464503931,1.6245515502441483,0.4089999999999993,0.6027142857142854,0.2844285714285701,121,0,0.3105134474327628,23.0,0,0,0.2857142857142857,0.4285714285714285,0.2857142857142857,0.0,28.897,1.236,0.2112469437652812,23.0,0,0,0.2857142857142857,0.4285714285714285,0.2857142857142857,0.0,0.0,123,0,0.2982885085574572,409,-22.761764705882346,0.0,25.447,0.1902200488997555
"('chrXVI', 173665, 174072)",+,NM_001184012.1,25.639,11.512925464970229,6.214608098422191,0.7217142857142789,0.0419999999999999,0.4420000000000004,0,-14.8,-13.420618556701015,-0.8,1096.0,69.53555696,27.073,11.512925464970229,5.298317366548036,0.6921428571428496,0.0542857142857142,0.414714285714286,119,3,0.4520884520884521,29.0,0,0,0.7142857142857143,0.0,0.5714285714285714,0.0,38.522,2.766,0.3732186732186732,28.0,0,0,0.7142857142857143,0.0,0.0,-14.8,0.0,122,2,0.4520884520884521,407,-14.00612244897957,-3.7,38.283,0.36093366093366097
"('chrXIII', 651160, 651623)",+,NM_001182701.1,22.08,1.5702171992808192,1.7897614665653818,0.7138571428571374,0.2682857142857138,0.5152857142857119,0,0.0,-13.935294117647068,-3.5,0.0,325.4907227,19.098,0.9213032736976992,1.3019532126861395,0.715428571428566,0.3697142857142853,0.4728571428571417,134,0,0.2721382289416846,26.0,0,0,0.7142857142857143,0.4285714285714285,0.5714285714285714,0.0,20.021,0.399,0.1516198704103671,26.0,0,0,0.7142857142857143,0.4285714285714285,0.5714285714285714,0.0,0.0,128,0,0.326133909287257,463,-13.67735849056605,-3.5,18.21,0.16587473002159828
"('chrX', 73796, 74204)",+,NM_001181624.1,21.883,11.512925464970229,11.512925464970229,0.9831428571428577,0.6975714285714201,0.0134285714285714,0,-25.3,-26.520000000000003,0.0,0.0,252.8192799,21.89,11.512925464970229,11.512925464970229,0.9680000000000007,0.6824285714285638,0.012,144,2,0.3480392156862745,22.0,0,0,1.0,0.7142857142857143,0.0,0.0,37.48,1.528,0.3215686274509804,22.0,0,0,1.0,0.7142857142857143,0.0,-25.3,0.0,145,1,0.3480392156862745,408,-25.699999999999996,0.0,34.9,0.32500000000000007
"('chrVIII', 104405, 104803)",+,NM_001179081.1,6.88,0.3438997524500096,5.298317366548036,0.7321428571428581,0.1194285714285715,0.3792857142857115,0,-19.3,-19.012999999999973,-6.308080808080801,0.0,469.1954965,8.544,0.6674794338113675,5.298317366548036,0.6487142857142857,0.2468571428571432,0.4305714285714271,93,2,0.3341708542713568,3.0,-1,0,0.8571428571428571,0.0,0.2857142857142857,-5.9,16.634,1.678,0.2324120603015075,3.0,-1,0,0.8571428571428571,0.0,0.2857142857142857,-19.3,-5.9,100,1,0.3592964824120603,398,-19.012999999999973,-6.2779999999999925,17.799,0.2198492462311558
"('chrXIII', 123742, 124157)",-,NM_001182432.1,35.603,11.512925464970229,11.512925464970229,0.5762857142857135,0.0661428571428571,0.531428571428569,0,-19.1,-18.37916666666666,0.0,0.0,1138.701791,32.977,11.512925464970229,11.512925464970229,0.6224285714285691,0.059,0.5209999999999971,88,2,0.436144578313253,48.0,0,0,0.7142857142857143,0.0,0.5714285714285714,0.0,25.541,1.086,0.2674698795180723,48.0,0,0,0.7142857142857143,0.0,0.5714285714285714,-19.1,0.0,83,3,0.4337349397590361,415,-18.76829268292682,0.0,19.284,0.23204819277108432
"('chrXII', 856574, 857057)",+,NM_001182256.1,16.126,1.5606477482646683,11.512925464970229,0.4867142857142855,0.0435714285714285,0.3107142857142858,0,-26.4,-17.754347826086967,0.0,0.0,2987.073794,16.46,2.4651040224918206,11.512925464970229,0.5165714285714286,0.0721428571428571,0.2992857142857142,144,1,0.3975155279503105,39.0,0,0,0.0,0.0,0.0,0.0,52.602,1.124,0.2904761904761904,39.0,0,0,0.0,0.0,0.0,-26.4,0.0,137,0,0.3954451345755693,483,-15.612903225806454,0.0,43.94,0.2722567287784679
"('chrXV', 678379, 678790)",-,NM_001183601.3,17.521,5.298317366548036,0.0586889963486796,0.2168571428571414,0.1448571428571428,0.2927142857142863,0,-24.8,-23.525301204819275,-4.593684210526323,0.0,699.4160614,15.726,5.521460917862246,0.0618754037180875,0.2209999999999982,0.0905714285714284,0.3134285714285719,96,0,0.3309002433090024,32.0,0,-1,0.0,0.0,0.0,-4.6,33.951,0.455,0.2445255474452554,17.0,0,-1,0.0,0.0,0.4285714285714285,-24.8,-4.6,103,1,0.2895377128953771,411,-23.046000000000017,-4.5934782608695715,29.5,0.2386861313868613
"('chrXVI', 911276, 911352)",+,NM_001184284.1,17.782,11.512925464970229,1.6554818509355071,0.5507142857142835,0.6832857142857127,0.7309999999999987,0,0.0,0.0,0.0,0.0,318.8851316,11.759,11.512925464970229,0.6971552019574841,0.6795714285714267,0.6545714285714257,0.7112857142857102,26,0,0.5394736842105263,21.0,0,0,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.0,19.659,0.008,0.4368421052631578,21.0,0,0,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.0,0.0,26,0,0.5394736842105263,76,0.0,0.0,15.249,0.26710526315789473
"('chrX', 608306, 608581)",+,NM_001181752.3,34.156,11.512925464970229,11.512925464970229,0.5387142857142823,0.6072857142857104,0.5442857142857127,0,-21.8,-30.9204081632653,0.0,0.0,1760.143695,34.21,11.512925464970229,11.512925464970229,0.542571428571425,0.5934285714285673,0.5232857142857138,85,1,0.3236363636363636,35.0,0,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,37.875,0.598,0.3338181818181818,35.0,0,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,-26.5,0.0,78,0,0.36,275,-28.165217391304335,0.0,33.137,0.31745454545454543
"('chrXIII', 163308, 163716)",-,NM_001182414.1,41.021,11.512925464970229,11.512925464970229,0.4504285714285702,0.5548571428571407,0.2492857142857121,0,-11.0,-13.063000000000002,-15.066000000000011,0.0,693.590885,41.505,6.907755278982137,11.512925464970229,0.5018571428571404,0.5641428571428528,0.1984285714285708,69,1,0.4632352941176471,45.0,0,0,0.5714285714285714,0.5714285714285714,0.4285714285714285,-19.5,39.166,0.893,0.2473039215686274,40.0,0,0,0.5714285714285714,0.5714285714285714,0.0,-11.0,-13.2,69,1,0.4142156862745098,408,-11.0,-14.00500000000002,37.153,0.23333333333333334
"('chrXVI', 404956, 405457)",+,NM_001183895.1,13.385,5.809142990314028,1.3983669423541598,0.3321428571428571,0.2625714285714272,0.4638571428571419,0,0.0,0.0,-1.633333333333333,0.0,172.7172009,12.666,4.961845129926823,0.9834994815676052,0.3428571428571428,0.3807142857142853,0.484714285714284,171,2,0.313373253493014,8.0,0,0,0.4285714285714285,0.0,0.5714285714285714,0.0,52.179,1.824,0.2610778443113772,8.0,0,-1,0.4285714285714285,0.8571428571428571,0.5714285714285714,0.0,0.0,167,2,0.2914171656686626,501,0.0,-1.3857142857142857,49.778,0.251497005988024
"('chrXII', 855877, 856434)",+,,13.798,0.0888312137066157,11.512925464970229,0.6869999999999922,0.3915714285714281,0.65671428571428,0,0.0,-20.428571428571427,0.0,,,13.442,0.5869869847315546,11.512925464970229,0.6685714285714252,0.0984285714285714,0.6718571428571365,183,2,0.3249551166965889,14.0,-1,0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.0,55.956,2.095,0.2504488330341113,11.0,-1,0,0.8571428571428571,0.0,0.7142857142857143,0.0,0.0,192,2,0.2980251346499102,557,-24.71454545454546,0.0,42.889,0.2515260323159785
"('chrXIV', 64018, 64450)",-,NM_001183139.1,16.143,5.809142990314028,1.619488248287602,0.4625714285714282,0.2037142857142855,0.3127142857142852,0,0.0,0.0,-0.0471428571428571,0.0,372.5973214,15.425,5.809142990314028,3.079113882493042,0.499999999999999,0.3140000000000001,0.2934285714285696,131,2,0.2569444444444444,5.0,0,0,0.7142857142857143,0.0,0.4285714285714285,-0.1,23.182,1.482,0.168287037037037,17.0,0,0,0.5714285714285714,0.7142857142857143,0.0,0.0,-0.1,127,1,0.2777777777777778,432,0.0,-0.04782608695652176,22.39,0.16944444444444445
"('chrIV', 340810, 341219)",-,,23.093,3.575550768806933,4.961845129926823,0.4782857142857155,0.4705714285714291,0.1977142857142853,0,-20.3,-20.61899999999998,-2.375,,,22.811,4.8283137373023015,4.8283137373023015,0.4532857142857164,0.4254285714285729,0.1331428571428572,113,1,0.254278728606357,23.0,0,0,0.4285714285714285,0.4285714285714285,0.0,0.0,18.079,0.923,0.1924205378973105,23.0,0,0,0.4285714285714285,0.4285714285714285,0.0,-21.9,0.0,113,1,0.3031784841075794,409,-20.419999999999973,0.0,16.453,0.19119804400977997
