ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemMetric_Vienna_ens,ZipperStemStartMetric_Vienna_mfe,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LocalizationMetric_RNAstructure_ens,StartToBPStemMetric_RNAstructure_ens,BPToEndStemMetric_RNAstructure_ens,StartProtectionMetric_RNAstructure_ens,EndProtectionMetric_RNAstructure_ens,BPProtectionMetric_RNAstructure_ens,LongestStemMetric_Vienna_mfe,NWJMetric_Vienna_mfe,MLDMetric_Vienna_mfe,LocalizationMetric_Vienna_mfe,StartToBPStemMetric_Vienna_mfe,BPToEndStemMetric_Vienna_mfe,StartProtectionMetric_Vienna_mfe,EndProtectionMetric_Vienna_mfe,BPProtectionMetric_Vienna_mfe,ZipperStemEndMetric_Vienna_mfe,LongestStemMetric_Vienna_ens,NWJMetric_Vienna_ens,MLDMetric_Vienna_ens,ZipperStemStartMetric_RNAstructure_ens,ZipperStemEndMetric_RNAstructure_ens,LongestStemMetric_RNAstructure_ens,MLDMetric_RNAstructure_ens,LengthFeature,LocalizationMetric_RNAstructure_mfe,ZipperStemStartMetric_RNAstructure_mfe,ZipperStemEndMetric_RNAstructure_mfe,LongestStemMetric_RNAstructure_mfe,MLDMetric_RNAstructure_mfe
"('chrXIII', 163308, 163716)",-,NM_001182414.1,42.954,11.512925464970229,11.512925464970229,0.8091428571428578,0.4090000000000015,0.5821428571428549,0,0.0,-7.4,-11.08585858585858,43.923,11.512925464970229,11.512925464970229,0.7714285714285686,0.2814285714285717,0.5269999999999979,123,1,0.3186274509803921,43.0,0,0,0.8571428571428571,0.7142857142857143,0.5714285714285714,-10.9,26.164,1.358,0.2225490196078431,0.0,-11.113131313131301,22.364,0.21960784313725493,408,45.0,0.0,-10.9,115,0.3284313725490196
"('chrXVI', 404956, 405457)",+,NM_001183895.1,26.098,6.907755278982137,1.0384583658483626,0.6964285714285654,0.6431428571428519,0.7547142857142872,0,0.0,0.0,0.0,32.425,11.512925464970229,1.5945492999403497,0.7352857142857117,0.6344285714285656,0.6167142857142852,114,2,0.3273453093812375,52.0,0,-1,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.0,33.757,1.098,0.1924151696606786,0.0,0.0,24.255,0.16666666666666666,501,16.0,0.0,0.0,87,0.2734530938123752
"('chrXII', 855877, 856434)",+,,24.997,11.512925464970229,5.809142990314028,0.0747142857142856,0.146,0.3958571428571454,0,0.0,-9.699999999999998,0.0,23.038,11.512925464970229,4.710530701645918,0.1758571428571434,0.3034285714285717,0.3320000000000008,176,2,0.3231597845601436,25.0,0,0,0.0,0.0,0.4285714285714285,0.0,37.355,1.357,0.2423698384201077,-10.07428571428572,0.0,25.667,0.22710951526032316,557,24.0,0.0,0.0,162,0.3195691202872531
"('chrXIV', 64018, 64450)",-,NM_001183139.1,31.29,6.907755278982137,2.0325579557809856,0.9282857142857118,0.5085714285714253,0.3588571428571397,0,-9.9,-9.9,-1.3000000000000005,33.024,5.521460917862246,2.0402208285265546,0.7817142857142828,0.4297142857142851,0.3225714285714252,124,1,0.2476851851851851,32.0,0,0,0.7142857142857143,0.1428571428571428,0.2857142857142857,0.0,17.559,1.631,0.1881944444444444,-9.900000000000002,-1.3,18.183,0.15925925925925927,432,32.0,-9.9,0.0,123,0.2476851851851851
"('chrIV', 340810, 341219)",-,,27.063,11.512925464970229,3.0576076772720784,0.5105714285714262,0.9391428571428574,0.2747142857142838,0,0.0,0.0,-0.3,26.013,11.512925464970229,2.2256240518579173,0.4795714285714275,0.9075714285714288,0.2925714285714271,113,0,0.2591687041564792,28.0,0,0,0.5714285714285714,1.0,0.2857142857142857,0.0,20.068,0.165,0.1772616136919315,0.0,-1.0,18.506,0.1684596577017115,409,28.0,0.0,0.0,113,0.2444987775061124
"('chrVII', 148598, 148966)",-,,60.376,11.512925464970229,11.512925464970229,0.0229999999999999,0.6818571428571373,0.7081428571428552,0,0.0,0.0,-1.55,58.832,11.512925464970229,11.512925464970229,0.0084285714285714,0.7157142857142786,0.6071428571428559,97,0,0.4103260869565217,46.0,0,0,0.0,0.7142857142857143,0.8571428571428571,0.0,24.289,0.919,0.1926630434782608,0.0,-1.7,17.67,0.17228260869565218,368,43.0,0.0,0.0,95,0.4021739130434782
"('chrIX', 155222, 155310)",+,,17.74,6.907755278982137,4.961845129926823,0.6774285714285639,0.5378571428571387,0.3485714285714286,0,0.0,0.0,-1.3,15.184,11.512925464970229,4.961845129926823,0.6701428571428499,0.5357142857142817,0.4547142857142864,28,1,0.4545454545454545,17.0,0,0,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.0,12.33,0.691,0.3590909090909091,0.0,-1.3375000000000001,13.099,0.33181818181818185,88,14.0,0.0,0.0,31,0.4545454545454545
"('chrVIII', 107831, 107894)",+,NM_001181426.1,15.285,11.512925464970229,11.512925464970229,0.2127142857142859,0.1942857142857139,0.6945714285714228,0,0.0,0.0,0.0,8.984,6.907755278982137,11.512925464970229,0.3377142857142869,0.066,0.6752857142857077,14,0,0.5873015873015873,23.0,0,0,0.0,0.2857142857142857,0.7142857142857143,0.0,11.773,0.019,0.3396825396825397,0.0,0.0,9.705,0.30793650793650795,63,11.0,0.0,0.0,10,0.4285714285714285
"('chrXI', 625901, 625976)",+,NM_001184522.3,9.665,0.3974969384589874,0.6424540662444271,0.1235714285714287,0.3085714285714293,0.8000000000000028,0,0.0,0.0,0.0,9.354,0.3368723166425527,0.432322562278047,0.068,0.3978571428571416,0.8174285714285747,17,0,0.56,9.0,-1,-1,0.0,0.5714285714285714,0.8571428571428571,0.0,16.422,0.012,0.3573333333333333,0.0,0.0,16.333,0.3519999999999999,75,9.0,0.0,0.0,17,0.56
"('chrVI', 64599, 64920)",-,NM_001184310.1,23.425,11.512925464970229,5.115995809754082,0.924142857142858,0.5490000000000016,0.6531428571428518,0,0.0,0.0,0.0,23.827,11.512925464970229,2.995732273553991,0.8681428571428588,0.5427142857142869,0.6435714285714232,59,0,0.3582554517133956,23.0,0,0,1.0,0.7142857142857143,0.7142857142857143,0.0,26.354,0.395,0.2277258566978193,-7.4,0.0,21.598,0.17912772585669784,321,23.0,0.0,0.0,59,0.3582554517133956
"('chrVIII', 138240, 138408)",-,NM_001179146.1,15.858,0.4170317444796297,11.512925464970229,0.6064285714285695,0.3188571428571433,0.6177142857142855,0,0.0,-12.099999999999998,0.0,18.851,1.2946271725940668,11.512925464970229,0.6305714285714256,0.4397142857142843,0.7862857142857165,45,1,0.5238095238095238,13.0,-1,0,0.7142857142857143,0.0,0.2857142857142857,0.0,29.835,0.404,0.3297619047619048,-13.099999999999998,0.0,22.547,0.2869047619047619,168,14.0,0.0,0.0,32,0.5476190476190477
"('chrIV', 569633, 569723)",-,NM_001180367.1,32.205,11.512925464970229,11.512925464970229,0.3661428571428574,0.780857142857142,0.4262857142857127,0,0.0,0.0,0.0,31.216,11.512925464970229,5.298317366548036,0.3812857142857149,0.7955714285714292,0.3662857142857136,25,0,0.5111111111111111,34.0,0,0,0.4285714285714285,0.8571428571428571,0.0,0.0,17.856,0.282,0.41,0.0,0.0,16.082,0.38666666666666666,90,34.0,0.0,0.0,25,0.5111111111111111
"('chrII', 47058, 47146)",-,NM_001184321.1,18.805,11.512925464970229,11.512925464970229,0.4688571428571415,0.7765714285714254,0.4340000000000001,0,0.0,0.0,0.0,19.265,5.809142990314028,11.512925464970229,0.4494285714285709,0.7814285714285686,0.446428571428571,13,0,0.6590909090909091,24.0,0,0,0.5714285714285714,0.7142857142857143,0.1428571428571428,0.0,20.185,0.08,0.3727272727272727,0.0,0.0,18.331,0.3806818181818182,88,24.0,0.0,0.0,13,0.6590909090909091
"('chrXV', 240947, 241025)",-,NM_001183302.1,23.065,3.575550768806933,1.783791299578878,0.4060000000000009,0.2011428571428553,0.5247142857142845,0,0.0,0.0,-5.2,21.702,3.4112477175156566,1.1679623668029029,0.3674285714285721,0.2845714285714272,0.5307142857142843,19,1,0.5,21.0,0,0,0.5714285714285714,0.1428571428571428,0.5714285714285714,0.0,10.584,0.383,0.2935897435897435,0.0,-5.0,9.868,0.29102564102564105,78,31.0,0.0,0.0,10,0.4871794871794871
"('chrV', 131776, 131899)",+,NM_001178827.1,36.186,3.101092789211817,11.512925464970229,0.3455714285714279,0.5584285714285706,0.48957142857143,0,-5.2,-5.199999999999993,-5.4,33.145,3.4112477175156566,11.512925464970229,0.4351428571428557,0.5122857142857148,0.477571428571431,25,0,0.5691056910569106,51.0,0,0,0.0,0.7142857142857143,0.4285714285714285,0.0,21.345,0.016,0.2991869918699186,-5.199999999999995,-1.1,19.983,0.291869918699187,123,39.0,-5.2,0.0,25,0.5040650406504065
"('chrXIV', 721770, 722302)",-,NM_001183230.1,30.761,11.512925464970229,11.512925464970229,0.4231428571428564,0.7351428571428532,0.628571428571427,0,0.0,0.0,-4.175,29.24,11.512925464970229,11.512925464970229,0.4549999999999997,0.7331428571428533,0.5764285714285695,149,0,0.2781954887218045,24.0,0,0,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.0,19.111,0.655,0.1949248120300751,0.0,-4.193548387096776,17.98,0.19041353383458642,532,44.0,0.0,0.0,151,0.3026315789473684
"('chrXII', 766181, 766249)",-,NM_001182205.1,10.126,1.07587280169862,1.4740332754278973,0.3678571428571445,0.0614285714285716,0.5925714285714274,0,0.0,0.0,0.0,9.172,0.8964881045779755,0.99695863494161,0.4102857142857158,0.0690000000000002,0.6438571428571398,13,0,0.6323529411764706,13.0,0,0,0.0,0.0,0.5714285714285714,0.0,10.76,0.035,0.2970588235294117,0.0,0.0,9.711,0.2705882352941177,68,13.0,0.0,0.0,14,0.6323529411764706
"('chrXII', 766073, 766129)",-,NM_001182205.1,12.031,0.2561834053924099,5.115995809754082,0.6845714285714242,0.2112857142857147,0.1591428571428558,0,0.0,0.0,0.0,11.981,0.2497442331113887,5.521460917862246,0.6232857142857106,0.2051428571428576,0.1299999999999991,15,0,0.5357142857142857,8.0,-1,0,0.7142857142857143,0.0,0.1428571428571428,0.0,12.822,0.0,0.2964285714285714,0.0,0.0,10.792,0.2946428571428571,56,10.0,0.0,0.0,10,0.5357142857142857
"('chrIII', 111557, 111633)",-,NM_001178652.2,24.241,6.907755278982137,11.512925464970229,0.2362857142857153,0.2945714285714294,0.7768571428571414,0,0.0,0.0,-2.3000000000000003,20.087,5.521460917862246,11.512925464970229,0.2211428571428572,0.4061428571428577,0.7711428571428545,18,0,0.5789473684210527,26.0,0,0,0.0,0.0,0.8571428571428571,0.0,15.566,0.018,0.3999999999999999,0.0,-2.2999999999999994,11.203,0.34605263157894733,76,26.0,0.0,0.0,18,0.5789473684210527
"('chrVII', 383485, 383565)",+,,18.566,11.512925464970229,11.512925464970229,0.2172857142857132,0.4785714285714284,0.6021428571428536,0,0.0,0.0,0.0,19.987,6.907755278982137,11.512925464970229,0.198857142857142,0.4892857142857142,0.5621428571428555,17,0,0.575,22.0,0,0,0.0,0.0,0.5714285714285714,0.0,17.278,0.053,0.41875,0.0,0.0,12.864,0.33375,80,22.0,0.0,0.0,16,0.6
"('chrXIII', 652775, 652847)",-,NM_001184524.1,16.078,11.512925464970229,3.863232841258714,0.5899999999999975,0.2911428571428552,0.5412857142857097,0,0.0,0.0,0.0,16.123,11.512925464970229,2.525728644308256,0.4677142857142839,0.3479999999999993,0.5382857142857101,20,0,0.5972222222222222,16.0,0,0,0.8571428571428571,0.4285714285714285,0.5714285714285714,0.0,18.099,0.0,0.4388888888888889,0.0,0.0,17.069,0.4222222222222222,72,16.0,0.0,0.0,20,0.5972222222222222
"('chrXIII', 537448, 537564)",+,NM_001182634.1,41.113,11.512925464970229,3.2441936328524905,0.1427142857142857,0.5909999999999977,0.2604285714285687,0,0.0,-3.0,-2.7,38.426,11.512925464970229,2.551046452292545,0.1774285714285717,0.5727142857142841,0.2744285714285689,27,1,0.4913793103448275,43.0,0,0,0.0,0.7142857142857143,0.4285714285714285,0.0,12.243,0.427,0.3129310344827586,-3.8,-2.7875,11.516,0.27155172413793105,116,19.0,0.0,0.0,15,0.4827586206896552
"('chrIV', 314044, 314336)",-,NM_001180138.1,21.556,11.512925464970229,11.512925464970229,0.5575714285714267,0.5661428571428544,0.9697142857142872,0,0.0,0.0,0.0,21.91,11.512925464970229,11.512925464970229,0.4931428571428556,0.586285714285712,0.9711428571428584,48,1,0.3561643835616438,27.0,0,0,0.7142857142857143,0.5714285714285714,1.0,0.0,29.84,1.175,0.1794520547945205,-6.7,0.0,23.56,0.1726027397260274,292,13.0,0.0,0.0,74,0.3732876712328767
"('chrII', 602103, 602216)",+,NM_001178534.1,41.496,6.907755278982137,3.575550768806933,0.3495714285714281,0.0552857142857143,0.3747142857142859,0,0.0,-2.44,0.0,36.535,11.512925464970229,2.551046452292545,0.4122857142857122,0.0892857142857143,0.3679999999999998,21,0,0.5929203539823009,55.0,0,0,0.5714285714285714,0.0,0.4285714285714285,0.0,11.616,0.025,0.3132743362831858,-0.75,0.0,8.381,0.27699115044247785,113,55.0,0.0,0.0,20,0.5929203539823009
"('chrXV', 242441, 242504)",-,NM_001183301.1,14.822,2.3434070875143007,11.512925464970229,0.506428571428569,0.3924285714285728,0.4178571428571462,0,0.0,0.0,0.0,15.212,2.6036901857779675,11.512925464970229,0.5281428571428551,0.3800000000000011,0.3901428571428596,12,0,0.5873015873015873,16.0,0,0,0.7142857142857143,0.4285714285714285,0.4285714285714285,0.0,13.596,0.004,0.2761904761904762,0.0,0.0,12.224,0.28253968253968254,63,16.0,0.0,0.0,12,0.5873015873015873
"('chrXII', 766073, 766249)",-,NM_001182205.1,11.964,3.912023005428146,11.512925464970229,0.6084285714285681,0.2882857142857148,0.7041428571428568,0,0.0,-6.6312500000000005,0.0,15.08,3.772261063052988,11.512925464970229,0.5788571428571401,0.3122857142857141,0.6889999999999985,47,0,0.4090909090909091,4.0,0,0,0.7142857142857143,0.0,1.0,0.0,16.866,0.199,0.2579545454545454,-5.253846153846154,0.0,12.907,0.21988636363636363,176,4.0,0.0,0.0,46,0.4090909090909091
"('chrVIII', 262354, 262440)",-,NM_001180026.1,18.973,1.8773173575897013,11.512925464970229,0.2659999999999988,0.2068571428571426,0.1445714285714285,0,0.0,-7.5,0.0,18.304,2.7333680090865,11.512925464970229,0.2927142857142847,0.2038571428571425,0.1548571428571426,17,0,0.5813953488372093,22.0,-1,0,0.0,0.0,0.0,0.0,13.633,0.115,0.3511627906976744,-6.9,0.0,11.607,0.30116279069767443,86,22.0,0.0,0.0,17,0.5813953488372093
"('chrV', 548552, 548644)",+,NM_001179069.1,30.244,11.512925464970229,5.521460917862246,0.125142857142858,0.3045714285714288,0.748,0,0.0,0.0,0.0,29.096,6.214608098422191,3.649658740960655,0.1021428571428576,0.2562857142857129,0.7361428571428567,19,0,0.6086956521739131,32.0,0,0,0.0,0.1428571428571428,0.8571428571428571,0.0,16.994,0.046,0.4141304347826086,0.0,0.0,16.26,0.4054347826086956,92,32.0,0.0,0.0,19,0.6086956521739131
